"MASTER RESULT SET","MSTR 01",,,,,,,,,,,,,,,,,,,,,,,
"Keyword # 1 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 2 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 3 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 4 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 5 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 6 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 7 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","Keyword # 8 - words that best describes the website. Use between 1 and 4 words. Using 4 is preferred.","PRIMARY TOPIC: What is the ""main topic"" this website would fit under (its subject)?","SUBTOPIC  What is this specific website really about (what is its real focus)?","NAME OF WEBSITE (exactly as it appears on their website). Note: Sometimes the actual website name has spaces between the title words, sometimes it does not. Use the appropriate one.","URLS (also known as a link or ""web address"" or ""links""). Sometimes you are asked to research the website as a whole. Sometimes you are given a ""sub-page, related to a specific topic"" and you must research just that portion of the website. For example notice row 4: it is a sub-page (almost like a separate website) of the main Disney website. But on the right and the left you will notice it deals specifically with ""pin collecting"". If the website takes you to the homepage, do the whole website. If it takes you to a sub-page, just do that portion of the website.","State (the location of the company providing the website) as noted on their website (sometimes it helps to look on the ""contact us"" or ""privacy statement"" page.","City (as noted on their website)","Is using the website FREE or does it COST? Sometimes websites charge for its goods or services. Also, if a website is completely free to browse or if a great deal of it is free to browse, put ""free"" here. However, if clicking on most anything brings up a cost (must pay for it to see it), then put a ""$"" here (we don't need the amount).","Is REGISTRATION REQUIRED? If you can't get to the information without having to register first, then put ""Yes"" here. If you have to register to even browse, put ""Yes"" here.  But if you can see everything, or at least browse, without registering, put no. Note: MOST (not all) shopping websites require registration to buy something, so put Yes here. Examples: Both eBay & Amazon are shopping sites. However, eBay can be browsed and even researched to find out the history of items, without HAVING to register, so put No here. Amazon can be browsed, but provides little information outside of finding things to buy, so put Yes here.","Everything on the Web fits into one (or sometimes 2) of these 4 categories. The definition of ""find it"" is a geographic location (like locating a national park). Make the website fit into one of the following ACTIVITY CATEGORIES =  SEE IT (read the news, view a photos, read and research, check movie times, etc.)  SHOP IT (shop for it, trade it in, auction it, purchase then download it, online shopping, etc.)  DO IT (play a game, chat, update your blog, book a flight, listen to music, customize your computer, and ""sometimes shopping activities"", etc.)  FIND IT (locate London, check out the address of a restaurant in the Chicago metro service area, etc. = this is rarely used in this column). Pick the activity that MOST fist the MAJORITY of the website","Write a BRIEF DESCRIPTION OF WEBSITE. Most often you can copy and paste a small portion of the ""about us"" section of their website to get a good description. It may even require copying and pasting a couple of sentences from different paragraphs within their website to make a ""well rounded description"". However, if you cannot copy and paste something directly from THEIR website, then you must write the description in your own words. YOU CAN NOT USE SOMETHING ANYONE ELSE WROTE - as that is ""copywrite infringement"". You CANNOT use something another website (example: Google, Wikipedia, etc.) uses as their description of this website, as this is also ""copywrite infringement"". The bottom line - if you cannot get a description directly from the website itself - write it yourself. Note: also notice from the examples below that the descriptions are not ""personal"" but rather speak to the general population (meaning they do not include a lot of ""us"" ""I"" ""you"" ""best"" , etc.). Keep anything personal or that relates to ""being the best"" to a minimum, even if you are cutting and pasting directly from their website.","Primary MSA (Metro Service Area) for ubExact Engine","SUPER CAT (this is the very top category this website will be categorized under = it is it's ultimate parent topic)","Is This OFFICIAL Website? (Use this statement: ""Official xxxxx Website"" only for websites that are often confused with other websites, or who have many copycat websites trying to pretend to be them. Example: Disney World).","Preferred Link:
Ad 2-3 Keywords","Preferred Link:
Ad 3-4 Keywords","Preferred Link:
Ad 4-5 Keywords","Separate URL will be for these:
NAV ADS"
"Knife River Indian Villages ","Indian Culture","Indian Village","Historical Site","Historical Parks","Travel","Outdoors","x","National Park","Entertainment","Knife River Indian Villages National Historic Site","http://www.nps.gov/knri/","North Dakota","Stanton","Free","No","Do It","Knife River Indian Villages National Historic Site- Explore the lives of the Northern Plains Indians on the Upper Missouri. Step into a reconstructed earthlodge and imagine boiling buffalo meat in a clay pot or pounding corn with a mortar and pestle. Listen to memories of traditional Hidatsa Indian life, then walk to Sakakawea Village site, where earthlodge depressions hint of life in a vibrant village, alive with games, ceremonies, and trade.","Bismarck","Sports & Recreation","Official National Park Government Website",,,,
"Theodore Roosevelt","Badlands","President","Historical Site","Historical Parks","History","Travel","Outdoors","National Park","Entertainment","Theodore Roosevelt National Park","http://www.nps.gov/thro","North Dakota","Medora","Free","No","Do It","Theodore Roosevelt National Park preserves the memories of an era when the former US president was a rancher. Camping, hiking, horseback riding and wildlife viewing opportunities are available to visitors of the park. ","Bismarck","Sports & Recreation","Official National Park Government Website",,,,
"Fossils","Fossil Exhibits","Horse Fossils","Historical Site","Entertainment","Parks","Travel","Outdoors","National Park","Archeological Park","Hagerman Fossil Beds National Monument","http://www.nps.gov/hafo/","Idaho","Hagerman","Free","No","Do It","Hagerman Fossil Beds National Monument features the largest collection of horse fossils in the United States. The visitor center is the place to see and learn more about these fossils. Children can also participate in the Junior Ranger Program to help protect the environment.","Boise City","Sports & Recreation","Official National Park Government Website",,,,
"John Adams","John Quincy Adams","Travel","Parks","Historical Parks","American History","President","Outdoors","National Park","History","Adams National Historical Park","http://www.nps.gov/adam/","Massachusetts","Quincy","Free","No","Do It","Adams National Historical Park is unique since it is the birthplace of two US Presidents, John and Quincy Adams. John was the 2nd President while Quincy was the nation's sixth leader. It's library has a collection of 14,000 historic volumes.","Boston","Sports & Recreation","Official National Park Government Website",,,,
"Black Heritage","Black History","African American History","Historical Site","Historical Parks","History","Travel","Outdoors","National Park","Entertainment","Boston African American National Historic Site","http://www.nps.gov/boaf/","Massachusetts","Boston","Free","No","Do It","Boston African American National Historic Site features structures in a black community during pre-Civil War days. These were thriving communities which has buildings for homes, businesses, churches and schools.","Boston","Sports & Recreation","Official National Park Government Website",,,,
"Camping","Lighthouses","National Recreation Area","Historical Site","Islands","Parks","Travel","Outdoors","National Park","Entertainment","Boston Harbor Islands National Recreation Area","http://www.nps.gov/boha","Massachusetts","Boston","Free","No","Do It","Boston Harbor Islands National Recreation Area is composed of 34 islands and peninsulas. Visitors can go hiking, camping and swimming. Possibilities to explore the different islands is also available to the public.","Boston","Sports & Recreation","Official National Park Government Website",,,,
"Boston","War History","Boston Freedom Trail Tour","Historical Site","Islands","History","Travel","Outdoors","National Park","Entertainment","Boston National Historical Park","http://www.nps.gov/bost","Massachusetts","Boston","Free","No","Do It","Boston National Historical Park celebrates the memory of the revolutionary forces during the war for independence. The park offers tours, lectures, costumed programs to its visitors.","Boston","Sports & Recreation","Official National Park Government Website",,,,
"Frederick Law Olmsted ","Tours","Guided Tours","Historical Site","Historical Parks","American History","Travel","Outdoors","National Park","Entertainment","Frederick Law Olmsted National Historic Site","http://www.nps.gov/frla","Massachusetts","Brookline","Free","No","Do It","Frederick Law Olmsted is billed as the foremost park maker and the pioneer of landscape architecture. The public can use the archives of Olmsted for research. Visitors can also go on ranger-guided tours on its different scenic spots.","Boston","Sports & Recreation","Official National Park Government Website",,,,
"John F. Kennedy","American History","President","Historical Site","Historical Parks","History","Travel","Outdoors","National Park","Entertainment","John F. Kennedy National Historic Site","http://www.nps.gov/jofi","Massachusetts","Brookline","Free","No","Do It","John F. Kennedy National Historic Site is the birthplace of this former US President. The park offers to its visitors ranger-guided or self-guided tours in the historical homes and in the surrounding neighborhood as well.","Boston","Sports & Recreation","Official National Park Government Website",,,,
"Henry Wadsworth Longfellow","Poet","Historic Homes","Historical Site","Historical Parks","Travel","Outdoors","x","National Park","Entertainment","Longfellow National Historic Site","http://www.nps.gov/long/","Massachusetts","Cambridge","Free","No","Do It","Longfellow National Historic Site is the home of famous 19th century poet, Henry Wadsworth Longfellow. The historical site enables visitors to understand and explore the world of 19th century art and literature.","Boston","Sports & Recreation","Official National Park Government Website",,,,
"Lowell","Guided Tours","America's Industrial Revolution ","Historical Site","Historical Parks","Travel","Outdoors","x","National Park","Entertainment","Lowell National Historical Park","http://www.nps.gov/lowe/","Massachusetts","Lowell","Free","No","Do It","Lowell National Historical Park preserves the memory of 19th century textile industry. The park offers its visitors exhibits, tours, and a ride at a turn-of-the-century trolley.","Boston","Sports & Recreation","Official National Park Government Website",,,,
"Minute Men","Guided Tours","American Revolution ","Historical Site","Historical Parks","Parks","Travel","Outdoors","National Park","Entertainment","Minute Man National Historical Park","http://www.nps.gov/mima/","Massachusetts","Concord","Free","No","Do It","Minute Man National Historical Park commemorates the first battle during the war for independence. The park offers guided tours and special events to its visitors.","Boston","Sports & Recreation","Official National Park Government Website",,,,
"Saugus Iron Works","Museums","European Iron Makers ","Historical Site","Historical Parks","Travel","Outdoors","x","National Park","Entertainment","Saugus Iron Works National Historic Site","http://www.nps.gov/sair/","Massachusetts","Saugus","Free","No","Do It","Saugus Iron Works National Historic Site commemorates the era when European works brought their iron skills and crafts to Massachusetts. Today the park contains three hundred years of artifacts and tools during the time when the iron industry was born in Massachusetts.","Boston","Sports & Recreation","Official National Park Government Website",,,,
"Salem Maritime ","Maritime History ","Historic Buildings","Historical Site","Historical Parks","Travel","Outdoors","x","National Park","Entertainment","Salem Maritime National Historic Site","http://www.nps.gov/sama","Massachusetts","Salem","Free","No","Do It","Salem Maritime National Historic Site tells the story of sailors who have been in the sea industry. There are historic buildings, wharves and reconstructed ships for the visitors to enjoy. The museum contains a collection of 19th century maritime tools and equipment.","Boston","Sports & Recreation","Official National Park Government Website",,,,
"Rocky Mountain","Hiking","Campgrounds","Historical Site","Scenic Parks","Travel","Outdoors","x","National Park","Entertainment","Rocky Mountain National Park","http://www.nps.gov/romo/","Colorado","Estes Park","Free","No","Do It","Rocky Mountain National Park features lush valleys and peaks. Visitors can experience the amazing wildlife in the park, do some bird watching, hiking, camping  or just leisurely view the sights.","Boulder","Sports & Recreation","Official National Park Government Website",,,,
"Cycling News","Sports","Competitive Cycling News","Biking","Cycling Training","Cycling Results","Magazines","x","News & Media","Cycling","VeloNews ","http://www.velonews.com","Colorado","Boulder","Free","No","See It","VeloNews timeliness, comprehensive coverage and reliability have been recognized across the industry, as well as by ""The New York Times"" and ""FastCompany"" magazine. VeloNews  offers the broadest range of content yet, same-day race coverage, news, features, rider bios, rankings, and user forums. You can subscribe to the magazine for a fee.","Boulder","Sports & Recreation",,,,,
"Camping","Hiking Trails","Guided Tours","Historical Site","Historical Parks","Parks","Travel","Outdoors","National Park","Entertainment","Cumberland Gap National Historical Park","http://www.nps.gov/cuga/","Kentucky","Middlesboro","Free","No","Do It","Cumberland Gap National Historical Park is a gateway to the west and site of many pioneers traveling these roads. The park offers opportunities for camping, hiking, visitor center, a museum for children and a junior ranger program for would be adventurers. A pioneer themed playhouse for children is also available.","Bowling Green","Sports & Recreation","Official National Park Government Website",,,,
"Mammoth Cave","Tours of Mammoth Cave","Camping","Historical Site","Parks","Cave Tourss","Travel","Outdoors","National Park","Entertainment","Mammoth Cave National Park","http://www.nps.gov/maca/","Kentucky","Mammoth Cave","Free","No","Do It","Mammoth Cave National Park has the mission of preserving the cave systems of Green River valley and hilly country of south central Kentucky. This is considered as the longest cave system in the nation. Camping and tours are available for visitors of the park.","Bowling Green","Sports & Recreation","Official National Park Government Website",,,,
"Mountain Biking","Summer Adventure Camp ","Mountain Biking Instructional Program","Summer Camp","Corporate Outdoor Events","Wilderness Trips","Travel","Entertainment","Sports","Business","Mountain Workshop ","http://www.dirtcamp.com","Connecticut","West Redding","$","Yes","Do It","Mountain Workshop offers something for everyone including Dirt Camp - a mountain biking instructional program, Awesome Adventures  a summer adventure camp for 8-17 year-olds, Corporate Outdoors - an engaging and fun team building events, Schools Outdoor field days, overnights and orientation for area schools and colleges. Mountain Workshop also has the ability to partner with you to develop an Outdoor & Adventure Sports Festival.","Bridgeport","Sports & Recreation",,,,,
"Weir Farm","J. Alden Weir ","Weir Farm Art Center","Historical Site","Art History","History","Travel","Outdoors","National Park","Entertainment","Weir Farm National Historic Site","http://www.nps.gov/wefa","Connecticut","Wilton","Free","No","Do It","Weir Farm National Historic Site is a summer retreat that has become home for people who love art. Weir Farm Art Center provides educational opportunities for the young and art events for the general public","Bridgeport","Sports & Recreation","Official National Park Government Website",,,,
"Mountain Biking","Bicycle Products","Bike Manufacturer","Bicycle Company","Racing News","Bike Parts","Sports","x","Companies","Bicycle","Cannondale","http://www.cannondale.com","Connecticut","Bethel","$","Yes","Shop It","Cannondale has mountain bikes and bike accessories and products. Cannondale offers owner's manuals, kit lists, tech notes, bicycle safe information and more","Bridgeport","Sports & Recreation",,,,,
"Palo Alto","History  ","Battlefields","Historical Site","Historical Parks","Parks","Travel","Outdoors","National Park","Entertainment","Palo Alto Battlefield National Historic Site","http://www.nps.gov/paal","Texas","Brownsville","Free","No","Do It","Palo Alto Battlefield National Historic Site - The battle was the first in a two year long conflict that changed the map of North America. Palo Alto Battlefield National Historic Site preserves the site of this notable battle and provides an understanding of the causes, events, and consequences of the first war between independent Republics. ","Brownsville","Sports & Recreation","Official National Park Government Website",,,,
